0.814723686,0.631188734,0.744867856,0.379605286,-1
0.905791937,0.355073652,0.892267188,0.31906782,1
0.126986816,0.997003272,0.242603386,0.986051067,-1
0.913375856,0.224171499,0.129596976,0.718180905,-1
0.632359246,0.652451073,0.225067882,0.413183359,-1
0.097540405,0.604990642,0.350013919,0.098630237,-1
0.278498219,0.387245431,0.287084613,0.734559125,1
0.546881519,0.142187159,0.927488007,0.63730629,1
0.957506835,0.025134986,0.051313757,0.073841877,-1
0.964888535,0.421112254,0.592666755,0.120508166,-1
0.157613082,0.184100289,0.1628989,0.981596209,1
0.970592782,0.725775267,0.83840577,0.496799422,-1
0.957166948,0.370362687,0.16756093,0.022413654,-1
0.485375649,0.841560087,0.502200615,0.053831549,-1
0.800280469,0.734229691,0.999329479,0.140873798,1
0.141886339,0.571025873,0.355407151,0.893474312,1
0.421761283,0.176855058,0.04707771,0.465820073,1
0.915735525,0.957384023,0.213660585,0.560856738,-1
0.79220733,0.265322036,0.397839124,0.494456347,-1
0.959492426,0.924580895,0.33366818,0.067785488,-1
0.655740699,0.223770405,0.229602532,0.897646542,1
0.035711679,0.373563808,0.936120178,0.288565309,1
0.849129306,0.08750035,0.683188785,0.269046815,-1
0.933993248,0.640116548,0.962113796,0.594194175,1
0.678735155,0.180616888,0.437973178,0.475879024,-1
0.757740131,0.045051107,0.940336654,0.368311038,1
0.743132468,0.723173479,0.005834325,0.65561109,-1
0.39222702,0.347437646,0.61030703,0.938200406,1
0.65547789,0.660616825,0.801075757,0.620425186,1
0.171186688,0.383868601,0.232981533,0.282840092,-1
0.706046088,0.627346502,0.932468676,0.205181252,1
0.031832846,0.021649815,0.763262775,0.439134082,1
0.276922985,0.910569989,0.82644954,0.02725022,-1
0.046171391,0.800558656,0.573463589,0.876184336,1
0.097131781,0.745847484,0.792581664,0.610092246,1
0.823457828,0.813112814,0.329041196,0.20359238,-1
0.694828623,0.383306319,0.223461976,0.519916825,-1
0.31709948,0.617279232,0.312386342,0.053824302,-1
0.950222049,0.57549486,0.584523479,0.862187431,-1
0.034446081,0.530051705,0.829914141,0.442934666,1
0.43874436,0.275069756,0.290462492,0.548009157,1
0.381558457,0.24862896,0.402554392,0.566860832,1
0.765516788,0.45163877,0.862057298,0.680394991,1
0.795199901,0.227712826,0.61473955,0.371378578,-1
0.186872605,0.804449584,0.991187788,0.078228709,1
0.489764396,0.986104242,0.203698875,0.456350724,-1
0.445586201,0.02999195,0.827209085,0.0478438,1
0.64631301,0.535664191,0.675861619,0.738256992,1
0.709364831,0.08707722,0.24894947,0.038001535,-1
0.754686682,0.802091441,0.475785627,0.954244324,-1
0.276025077,0.98914491,0.399075227,0.742372334,-1
0.679702677,0.066946258,0.599438249,0.937449567,1
0.655098004,0.939398362,0.800522766,0.513363986,-1
0.162611735,0.018177534,0.105068771,0.240904799,1
0.118997682,0.683838614,0.821442194,0.259965279,1
0.498364052,0.78373648,0.84108633,0.758974161,1
0.959743959,0.534137568,0.354506244,0.993342764,1
0.340385727,0.885359451,0.430069463,0.35670575,-1
0.585267751,0.899004899,0.572239218,0.752857841,-1
0.223811939,0.625937626,0.700824731,0.110048497,1
0.751267059,0.137868992,0.742469757,0.59704523,1
0.255095115,0.217801594,0.757884151,0.4305952,1
0.505957052,0.182141076,0.389128764,0.730718017,1
0.699076723,0.041819864,0.429302485,0.261176171,-1
